review_id,user_id,hotel_id,review_date,score_overall,score_cleanliness,score_comfort,score_facilities,score_location,score_staff,score_value_for_money,user_gender,country_x,age_group,traveller_type,city,country_y,cleanliness_base,comfort_base,facilities_base,location_base,staff_base,value_for_money_base
39256,1017,9,2021-07-05,9.1,9.3,8.7,9.1,8.9,9.4,9.2,Female,United Arab Emirates,45-54,Family,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
39257,814,12,2023-12-28,8.6,8.8,9.2,8.2,8.8,8.2,8.1,Female,United States,35-44,Couple,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39258,367,5,2022-01-22,9.4,9.8,9.1,9.7,9.1,9.7,8.6,Other,India,55+,Family,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
39259,1019,1,2021-06-13,8.8,8.3,8.6,9.0,9.8,8.7,7.5,Male,Turkey,25-34,Business,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
39260,1839,12,2024-02-21,8.8,9.2,8.9,8.5,8.7,9.0,8.5,Male,United Kingdom,55+,Couple,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39261,1896,7,2021-04-09,8.8,8.8,9.0,7.7,9.6,8.9,8.7,Male,Italy,25-34,Couple,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
39262,569,2,2025-05-06,9.0,9.5,9.6,8.1,9.2,8.9,8.4,Male,United Kingdom,18-24,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
39263,1166,7,2025-10-24,8.8,9.3,8.9,8.8,8.9,8.6,8.2,Male,United States,18-24,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
39264,317,23,2022-05-13,9.1,9.0,8.9,8.9,9.4,9.6,8.8,Female,China,35-44,Solo,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
39265,628,8,2023-12-02,8.9,9.2,8.9,8.7,9.2,8.8,8.9,Female,South Korea,35-44,Family,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
39266,25,18,2024-07-28,8.6,7.8,8.7,8.8,9.1,9.0,7.6,Male,Japan,25-34,Business,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
39267,1673,11,2024-10-01,9.2,8.6,9.0,8.8,9.2,9.7,9.7,Female,South Korea,25-34,Solo,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
39268,493,2,2021-03-21,8.9,9.7,9.2,7.9,9.1,9.0,7.9,Male,United States,35-44,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
39269,1737,1,2025-03-16,9.1,9.9,8.4,9.5,9.5,8.6,8.7,Female,Japan,35-44,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
39270,429,6,2021-07-24,9.3,9.7,9.3,8.9,9.8,9.0,8.7,Female,Germany,35-44,Couple,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
39271,175,7,2024-05-20,8.7,9.3,9.0,7.6,9.1,8.6,8.5,Female,Russia,55+,Couple,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
39272,1787,18,2020-03-11,9.0,9.5,9.2,8.6,9.0,8.9,8.3,Female,Canada,55+,Couple,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
39273,51,13,2024-12-09,8.9,9.6,8.7,7.8,9.2,8.9,8.8,Female,United Kingdom,45-54,Couple,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
39274,1021,17,2021-06-20,8.9,9.4,9.4,8.3,9.3,8.4,8.3,Male,United Arab Emirates,45-54,Couple,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
39275,1121,24,2021-05-06,8.8,8.9,8.8,7.9,9.3,8.8,8.9,Female,New Zealand,55+,Solo,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
39276,266,1,2025-07-07,8.8,8.4,8.5,8.4,9.1,9.3,8.7,Male,United Arab Emirates,25-34,Solo,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
39277,1952,3,2022-03-14,8.8,8.1,9.4,8.9,8.9,9.5,8.2,Male,Mexico,45-54,Solo,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
39278,1403,13,2025-04-08,8.7,8.5,8.1,8.8,9.7,8.7,8.2,Female,United Kingdom,35-44,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
39279,1628,5,2021-07-16,9.0,8.9,9.0,9.9,8.9,9.0,7.8,Male,United Kingdom,55+,Business,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
39280,1097,1,2020-06-25,8.8,9.1,9.2,7.9,9.5,8.1,8.3,Female,Japan,25-34,Couple,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
39281,687,22,2021-05-04,9.2,10.0,9.6,8.8,9.3,8.6,8.7,Female,Brazil,55+,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
39282,995,13,2025-07-28,8.9,9.4,8.4,9.3,8.4,9.0,8.6,Male,Brazil,55+,Family,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
39283,952,19,2022-05-23,9.0,8.5,9.0,8.2,9.2,9.5,9.4,Male,Canada,55+,Solo,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
39284,1524,16,2023-08-14,8.8,8.3,8.7,9.1,9.5,8.8,7.8,Male,Australia,25-34,Business,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
39285,486,23,2020-12-02,8.8,8.3,9.0,8.8,9.1,8.8,8.3,Male,United States,18-24,Business,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
39286,1116,23,2022-08-30,8.8,9.2,8.8,8.0,9.0,8.7,8.6,Male,France,35-44,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
39287,786,3,2025-12-10,9.0,8.3,8.8,8.2,9.9,9.9,8.5,Female,Germany,45-54,Solo,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
39288,1530,22,2022-03-06,9.0,9.3,9.4,8.6,9.3,8.5,8.5,Female,France,45-54,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
39289,83,11,2022-03-07,9.2,9.1,8.5,9.2,9.7,9.5,9.3,Male,United States,25-34,Solo,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
39290,176,13,2022-05-17,8.8,8.8,9.6,7.9,8.7,8.6,8.8,Male,Germany,25-34,Couple,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
39291,1425,19,2021-03-05,8.8,8.2,8.9,8.8,9.8,8.8,8.1,Male,United Kingdom,35-44,Business,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
39292,1825,25,2021-06-08,8.9,8.2,9.3,9.0,9.3,8.9,8.1,Male,United States,18-24,Business,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
39293,1491,20,2023-02-12,9.0,8.4,9.3,9.1,9.8,8.8,8.2,Female,Japan,25-34,Business,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39294,1602,21,2023-12-15,9.0,9.2,9.0,8.7,9.0,9.4,8.8,Male,Brazil,35-44,Solo,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39295,1074,7,2022-07-09,9.1,9.5,8.9,9.3,9.4,8.5,9.0,Male,Japan,18-24,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
39296,47,19,2025-04-17,9.3,9.5,9.3,9.4,9.7,9.2,8.6,Male,Germany,35-44,Family,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
39297,1479,20,2023-12-11,8.9,9.0,9.4,8.5,9.0,8.9,8.2,Female,Argentina,18-24,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39298,213,6,2024-09-20,9.0,8.6,8.6,9.1,10.0,9.3,7.6,Female,United States,25-34,Business,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
39299,209,17,2025-11-21,9.0,9.6,9.7,8.1,8.7,8.7,8.7,Male,Mexico,18-24,Couple,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
39300,909,24,2020-04-11,8.8,9.5,8.7,8.5,8.9,8.3,8.7,Male,France,45-54,Couple,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
39301,467,21,2023-03-25,8.9,8.9,9.0,9.0,9.2,9.1,8.2,Male,United Kingdom,35-44,Business,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39302,460,20,2023-04-05,8.9,8.4,8.6,9.0,9.8,8.9,7.9,Other,China,25-34,Business,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39303,1240,9,2025-03-20,9.1,10.0,9.7,8.4,9.2,8.6,8.1,Female,Japan,55+,Couple,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
39304,1156,24,2021-09-07,8.6,8.1,8.7,8.4,8.6,9.0,8.6,Female,Germany,25-34,Solo,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
39305,127,10,2021-10-16,8.9,8.6,8.4,9.4,9.6,9.0,8.0,Female,Canada,25-34,Business,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
39306,568,6,2023-06-20,9.0,8.9,8.6,9.6,9.7,8.8,8.0,Male,New Zealand,25-34,Business,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
39307,1011,21,2020-07-04,9.0,9.1,8.7,9.1,8.9,9.0,9.4,Male,United Kingdom,25-34,Solo,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39308,1408,14,2024-06-28,9.1,9.8,9.2,8.4,9.4,9.1,8.5,Male,France,45-54,Couple,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
39309,300,21,2025-10-09,8.8,8.9,8.6,8.2,9.1,9.1,8.8,Female,Australia,45-54,Solo,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39310,1142,12,2025-07-27,8.9,9.4,9.0,9.1,8.7,9.0,8.2,Male,Germany,35-44,Family,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39311,1700,15,2020-08-05,9.0,9.1,9.6,8.3,9.0,9.0,8.7,Male,Mexico,35-44,Couple,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
39312,524,20,2021-07-28,8.7,8.4,8.7,9.0,9.1,8.7,8.2,Female,Australia,35-44,Business,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39313,786,24,2022-07-21,8.8,8.9,8.3,8.2,9.0,8.9,9.3,Female,Germany,45-54,Solo,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
39314,1215,22,2024-03-05,8.9,8.7,8.3,9.2,10.0,8.9,8.0,Male,United States,35-44,Business,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
39315,1206,25,2025-09-24,9.2,9.9,9.4,9.8,8.5,8.8,8.4,Female,Canada,35-44,Family,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
39316,1823,16,2021-09-26,9.2,9.9,9.5,9.8,8.2,9.0,8.5,Male,China,18-24,Family,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
39317,85,13,2023-03-08,8.9,9.3,8.5,9.2,8.9,8.5,8.8,Male,Japan,35-44,Family,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
39318,714,5,2020-06-20,9.1,8.7,9.4,9.4,9.1,9.6,7.7,Male,United Kingdom,45-54,Business,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
39319,1123,10,2024-12-04,9.1,9.2,9.1,9.1,8.7,9.5,9.0,Female,Brazil,45-54,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
39320,1209,9,2021-07-13,8.9,8.9,8.6,9.3,9.5,9.0,7.9,Female,South Africa,55+,Business,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
39321,545,18,2025-10-24,8.6,8.9,8.6,8.0,9.1,8.7,8.3,Male,South Korea,35-44,Couple,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
39322,826,4,2020-06-13,8.9,9.9,9.0,8.9,8.5,9.2,7.7,Female,Turkey,55+,Couple,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
39323,1121,4,2023-06-14,8.9,9.5,8.5,8.6,8.6,9.3,8.9,Female,New Zealand,55+,Solo,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
39324,98,2,2021-10-03,8.9,8.8,8.7,8.2,9.5,9.2,8.8,Female,Germany,25-34,Solo,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
39325,133,6,2024-03-13,8.9,8.2,9.3,9.0,10.0,8.6,7.9,Male,Brazil,55+,Business,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
39326,1372,11,2022-06-03,8.9,8.9,8.7,8.7,9.6,9.3,7.7,Female,Brazil,18-24,Business,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
39327,539,20,2025-04-09,8.9,9.3,9.1,8.2,9.2,8.7,8.6,Male,Canada,25-34,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39328,1417,12,2022-05-05,8.8,8.7,9.4,8.8,8.8,8.5,8.9,Male,United States,25-34,Family,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39329,1484,8,2023-03-21,8.9,8.8,8.8,9.3,8.9,8.8,8.5,Male,Australia,45-54,Family,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
39330,455,6,2021-05-02,9.3,9.3,9.3,9.9,9.1,9.3,8.7,Other,France,45-54,Family,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
39331,1838,3,2022-08-19,9.1,8.4,9.2,8.7,9.4,9.7,9.0,Male,Mexico,55+,Solo,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
39332,399,21,2020-11-18,8.9,9.1,9.3,8.4,9.2,9.0,8.0,Male,United States,18-24,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39333,364,11,2024-01-13,9.2,9.9,8.9,9.5,9.2,8.9,8.7,Male,United Kingdom,55+,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
39334,1818,22,2022-02-02,9.0,9.2,8.8,9.2,9.0,9.2,8.7,Female,United Kingdom,55+,Family,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
39335,1159,1,2024-12-07,8.8,9.0,9.1,9.2,8.8,8.4,8.0,Female,Japan,35-44,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
39336,281,12,2022-05-14,8.7,7.8,8.8,9.1,9.5,8.6,7.5,Female,Germany,35-44,Business,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39337,1293,3,2020-06-19,8.8,8.7,9.8,7.7,9.2,8.9,8.3,Male,South Africa,25-34,Couple,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
39338,606,22,2022-09-03,8.9,8.4,8.7,8.6,10.0,9.0,8.4,Other,Japan,25-34,Business,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
39339,941,20,2022-05-12,9.2,9.2,9.6,9.2,9.4,9.3,8.5,Female,United Arab Emirates,35-44,Family,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39340,831,5,2020-04-14,9.3,9.7,10.0,9.2,9.0,8.9,8.8,Female,United Kingdom,25-34,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
39341,1524,8,2020-03-01,8.6,8.4,8.7,8.4,9.6,8.6,7.5,Male,Australia,25-34,Business,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
39342,1804,5,2023-08-16,9.3,9.7,9.2,9.7,9.0,9.1,8.7,Female,Brazil,45-54,Family,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
39343,923,20,2025-08-08,8.9,9.0,9.6,8.0,9.7,8.4,8.5,Male,South Korea,25-34,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39344,1693,23,2023-09-02,9.0,8.4,8.8,8.5,9.1,9.5,9.3,Male,United Kingdom,35-44,Solo,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
39345,1743,5,2022-01-03,9.1,9.7,9.7,8.3,9.3,9.0,7.9,Female,Mexico,25-34,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
39346,1709,10,2020-08-29,8.9,8.4,9.3,9.1,9.2,8.9,7.8,Female,United Kingdom,35-44,Business,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
39347,860,8,2025-08-18,8.6,8.3,8.1,8.7,9.4,8.5,8.2,Male,United Kingdom,25-34,Business,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
39348,750,13,2022-11-03,9.1,9.2,8.9,9.5,8.6,9.1,8.9,Other,Brazil,25-34,Family,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
39349,646,21,2023-10-11,8.7,8.6,8.8,9.2,9.1,8.9,7.3,Male,United States,18-24,Business,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39350,1552,25,2020-02-08,8.9,8.7,8.8,9.1,8.8,9.2,8.8,Female,China,18-24,Solo,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
39351,314,20,2025-09-26,9.2,9.7,9.5,9.1,9.1,9.0,8.8,Other,China,18-24,Family,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39352,1116,23,2024-01-29,8.9,9.3,8.9,8.4,9.4,8.4,8.9,Male,France,35-44,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
39353,481,13,2025-04-12,8.9,8.8,8.8,8.4,9.3,9.1,9.0,Male,United Kingdom,55+,Solo,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
39354,1013,20,2024-02-13,9.1,9.6,9.7,8.1,9.2,8.4,8.9,Other,France,35-44,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39355,415,24,2024-08-24,8.8,9.5,8.3,9.4,8.6,8.5,8.2,Male,Thailand,55+,Family,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
39356,450,9,2021-04-11,8.9,9.8,9.1,8.3,9.5,8.3,8.0,Male,Germany,35-44,Couple,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
39357,1730,13,2025-08-04,8.7,8.3,8.9,8.6,8.8,9.1,8.7,Female,Egypt,35-44,Solo,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
39358,724,16,2022-10-24,9.1,8.9,9.4,9.2,8.8,9.7,8.2,Male,United States,35-44,Business,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
39359,1686,21,2024-04-07,9.0,9.4,8.9,8.9,9.3,8.9,8.8,Female,United Kingdom,35-44,Family,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39360,217,15,2023-06-12,9.1,9.8,9.5,7.8,9.1,9.2,8.6,Male,Thailand,25-34,Couple,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
39361,1080,14,2024-05-13,8.9,8.4,8.8,8.9,9.9,9.2,7.8,Male,Italy,25-34,Business,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
39362,1337,19,2022-09-04,8.8,9.0,8.9,8.0,9.6,9.0,8.3,Female,United Kingdom,25-34,Couple,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
39363,92,9,2021-05-02,9.0,9.3,8.6,8.5,9.2,9.1,9.0,Female,United States,25-34,Solo,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
39364,1347,9,2025-11-27,8.9,8.7,8.6,9.3,9.2,9.5,7.7,Male,Germany,25-34,Business,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
39365,982,18,2021-10-18,8.7,8.3,8.7,8.9,9.6,8.7,7.5,Other,Egypt,25-34,Business,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
39366,1368,4,2024-11-24,9.1,9.3,8.3,9.4,9.0,9.3,9.0,Female,Germany,25-34,Solo,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
39367,1820,12,2024-02-07,8.8,9.0,8.5,8.5,9.3,8.6,8.7,Female,France,45-54,Solo,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39368,1718,9,2020-08-10,9.1,9.1,9.5,9.8,9.0,8.6,8.6,Male,Japan,25-34,Family,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
39369,1893,10,2022-01-18,9.3,10.0,9.2,9.3,8.6,9.6,8.7,Male,United Arab Emirates,18-24,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
39370,764,22,2025-12-24,9.0,9.3,8.4,8.8,9.3,9.5,8.7,Male,Mexico,35-44,Solo,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
39371,585,11,2024-02-13,9.1,9.6,9.6,8.7,9.2,8.6,8.8,Female,United States,35-44,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
39372,1463,1,2022-07-11,8.9,9.3,9.6,8.2,9.7,8.3,7.9,Male,Brazil,25-34,Couple,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
39373,47,3,2022-04-20,9.0,8.7,9.7,9.3,9.2,9.4,7.9,Male,Germany,35-44,Family,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
39374,1070,24,2021-07-16,8.4,8.2,8.0,8.9,8.8,8.3,8.2,Female,Russia,25-34,Business,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
39375,1734,23,2025-06-13,8.7,8.4,8.3,9.2,8.8,9.1,7.9,Male,China,45-54,Business,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
39376,673,4,2022-05-15,8.7,8.6,8.6,9.7,8.5,9.2,7.3,Male,United Kingdom,55+,Business,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
39377,1850,12,2024-08-31,8.7,8.5,8.8,8.2,9.0,9.0,8.7,Female,New Zealand,25-34,Solo,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39378,860,11,2021-08-27,9.0,8.4,9.1,9.6,9.3,8.8,8.4,Male,United Kingdom,25-34,Business,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
39379,466,13,2022-08-05,8.9,7.9,8.5,9.1,9.9,9.2,8.3,Female,Germany,45-54,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
39380,999,24,2022-04-29,8.7,9.3,8.9,7.9,8.6,8.8,8.5,Female,United Kingdom,55+,Couple,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
39381,492,12,2023-05-10,8.7,8.8,8.5,8.9,8.4,9.0,8.7,Male,Germany,18-24,Family,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39382,846,15,2022-05-10,8.7,8.1,8.9,8.7,9.5,9.0,7.5,Female,France,45-54,Business,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
39383,1964,18,2023-03-09,8.6,7.9,8.0,8.9,9.2,9.3,8.0,Female,South Korea,35-44,Business,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
39384,1668,4,2022-03-18,9.0,9.6,8.9,8.9,8.5,9.2,8.6,Female,New Zealand,55+,Couple,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
39385,1501,3,2025-07-09,8.8,8.9,9.1,8.4,9.5,8.6,8.3,Other,New Zealand,35-44,Couple,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
39386,882,12,2021-11-25,8.7,8.3,9.0,8.5,9.0,9.0,8.5,Male,New Zealand,45-54,Solo,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39387,1969,21,2024-01-23,8.9,9.1,8.8,8.5,9.4,8.9,8.5,Male,Russia,35-44,Solo,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39388,1853,11,2024-09-19,9.1,8.9,9.2,9.4,9.2,9.0,8.8,Other,Japan,35-44,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
39389,126,10,2021-07-19,9.1,9.1,9.9,8.4,9.2,9.2,8.6,Female,Brazil,25-34,Couple,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
39390,1086,9,2025-07-21,9.0,9.5,9.4,8.5,9.2,8.7,8.5,Female,United States,25-34,Couple,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
39391,1970,3,2020-03-22,9.0,9.4,9.3,9.0,8.9,9.1,8.3,Male,United States,35-44,Family,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
39392,1434,2,2021-06-25,9.1,9.6,9.8,8.7,9.4,9.0,7.9,Female,Japan,55+,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
39393,1323,21,2023-08-15,8.8,8.3,8.4,9.0,8.8,9.0,9.2,Female,Italy,35-44,Solo,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39394,1771,21,2021-07-18,8.8,9.3,9.1,8.0,9.0,8.5,8.4,Female,China,35-44,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39395,1229,12,2021-01-20,8.5,8.9,9.1,7.6,8.6,8.6,8.0,Male,Russia,25-34,Couple,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
39396,1105,10,2020-12-24,9.1,9.4,9.4,9.0,8.8,9.5,8.5,Female,Germany,25-34,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
39397,1490,18,2021-09-17,8.5,8.9,9.0,7.9,8.6,8.0,8.1,Female,United States,25-34,Couple,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
39398,23,21,2022-07-06,8.8,8.4,8.4,8.5,9.3,9.3,8.6,Female,United Kingdom,35-44,Solo,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
39399,132,8,2025-06-04,8.9,9.1,9.1,8.8,8.9,8.4,9.1,Female,Australia,35-44,Family,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
39400,1111,18,2020-04-16,8.5,8.8,8.7,7.8,9.0,8.3,8.2,Male,United Kingdom,25-34,Couple,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
39401,1380,15,2023-04-05,9.1,8.9,8.8,9.4,9.4,9.4,8.9,Female,South Africa,25-34,Family,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
39402,583,11,2021-06-22,9.1,9.4,8.6,9.6,9.6,8.6,8.9,Male,Russia,35-44,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
39403,698,5,2024-07-14,9.2,9.8,9.8,9.3,9.0,8.7,8.1,Male,United States,35-44,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
39404,1887,20,2023-09-25,9.0,9.5,9.3,8.6,9.5,9.0,8.0,Female,United States,25-34,Couple,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
39405,143,11,2025-05-22,9.2,8.9,9.1,9.8,9.2,9.4,8.5,Female,Brazil,35-44,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
39406,132,20,2020-01-11,9.3,9.4,9.5,9.5,8.6,9.4,9.0,Female,Australia,35-44,Family,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
